ID,Name,Nexus_File,rooted,type,method,scaling,Source
posterior-81,STATE_27774000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-82,STATE_20253000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-83,STATE_11559000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-84,STATE_12948000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-85,STATE_12417000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-86,STATE_11424000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-87,STATE_12117000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-88,STATE_7782000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-89,STATE_9351000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-90,STATE_22458000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-91,STATE_9216000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-92,STATE_8682000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-93,STATE_22746000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-94,STATE_21126000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-95,STATE_15366000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-96,STATE_25227000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-97,STATE_29598000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-98,STATE_11286000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-99,STATE_9984000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-100,STATE_23553000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-101,STATE_14133000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-102,STATE_13851000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-103,STATE_7344000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-104,STATE_18756000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-105,STATE_20124000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-106,STATE_16575000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-107,STATE_24390000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-108,STATE_16647000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-109,STATE_12966000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-110,STATE_19815000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-111,STATE_19134000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-112,STATE_27723000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-113,STATE_8067000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-114,STATE_15363000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-115,STATE_18606000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-116,STATE_20469000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-117,STATE_27957000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-118,STATE_17499000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-119,STATE_14586000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-120,STATE_29148000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-121,STATE_19284000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-122,STATE_17445000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-123,STATE_21276000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-124,STATE_29391000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-125,STATE_16995000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-126,STATE_18327000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-127,STATE_20004000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-128,STATE_11568000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-129,STATE_12078000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-130,STATE_16086000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-131,STATE_25266000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-132,STATE_17748000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-133,STATE_8124000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-134,STATE_22065000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-135,STATE_10449000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-136,STATE_29274000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-137,STATE_28383000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-138,STATE_6207000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-139,STATE_21342000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-140,STATE_9801000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-141,STATE_24141000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-142,STATE_19587000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-143,STATE_8922000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-144,STATE_23862000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-145,STATE_18894000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-146,STATE_17775000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-147,STATE_12279000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-148,STATE_26688000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-149,STATE_24465000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-150,STATE_20241000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-151,STATE_12003000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-152,STATE_22020000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-153,STATE_25512000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-154,STATE_14358000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-155,STATE_25509000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-156,STATE_8454000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-157,STATE_15657000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-158,STATE_11259000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-159,STATE_18726000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-160,STATE_27165000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-161,STATE_10494000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-162,STATE_13572000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-163,STATE_26049000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-164,STATE_12273000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-165,STATE_17523000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-166,STATE_23244000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-167,STATE_9972000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-168,STATE_21141000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-169,STATE_27408000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-170,STATE_26577000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-171,STATE_10242000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-172,STATE_18318000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-173,STATE_20067000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-174,STATE_16893000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-175,STATE_7251000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-176,STATE_27600000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-177,STATE_14661000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-178,STATE_22344000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-179,STATE_12570000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-180,STATE_10311000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-181,STATE_28569000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-182,STATE_29790000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-183,STATE_17214000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-184,STATE_14385000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-185,STATE_20667000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-186,STATE_22734000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-187,STATE_27714000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-188,STATE_17946000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-189,STATE_7299000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-190,STATE_12297000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-191,STATE_21810000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-192,STATE_9951000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-193,STATE_11256000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-194,STATE_14691000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-195,STATE_8847000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-196,STATE_9090000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-197,STATE_26289000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-198,STATE_24195000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-199,STATE_26625000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-200,STATE_6615000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-201,STATE_25422000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-202,STATE_21456000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-203,STATE_22920000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-204,STATE_26463000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-205,STATE_16395000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-206,STATE_13932000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-207,STATE_12135000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-208,STATE_10035000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-209,STATE_7701000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-210,STATE_9300000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-211,STATE_10779000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-212,STATE_23112000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-213,STATE_19605000,posterior.trees,true,sample,bayesian,years,Lee2011
